Time,Probs
0 days 08:00:00.000000000,0.0
0 days 08:06:00.000000000,0.0
0 days 08:12:00.000000000,0.00980392156862745
0 days 08:18:00.000000000,0.0
0 days 08:24:00.000000000,0.0
0 days 08:30:00.000000000,0.0
0 days 08:36:00.000000000,0.0
0 days 08:42:00.000000000,0.0
0 days 08:48:00.000000000,0.0
0 days 08:54:00.000000000,0.0
0 days 09:00:00.000000000,0.00980392156862745
0 days 09:06:00.000000000,0.00980392156862745
0 days 09:12:00.000000000,0.0
0 days 09:18:00.000000000,0.0
0 days 09:24:00.000000000,0.0
0 days 09:30:00.000000000,0.0196078431372549
0 days 09:36:00.000000000,0.0
0 days 09:42:00.000000000,0.0
0 days 09:48:00.000000000,0.0
0 days 09:54:00.000000000,0.0
0 days 10:00:00.000000000,0.0
0 days 10:06:00.000000000,0.0
0 days 10:12:00.000000000,0.0
0 days 10:18:00.000000000,0.0
0 days 10:24:00.000000000,0.0
0 days 10:30:00.000000000,0.0196078431372549
0 days 10:36:00.000000000,0.0
0 days 10:42:00.000000000,0.00980392156862745
0 days 10:48:00.000000000,0.00980392156862745
0 days 10:54:00.000000000,0.0
0 days 11:00:00.000000000,0.0
0 days 11:06:00.000000000,0.00980392156862745
0 days 11:12:00.000000000,0.0196078431372549
0 days 11:18:00.000000000,0.0196078431372549
0 days 11:24:00.000000000,0.0
0 days 11:30:00.000000000,0.0
0 days 11:36:00.000000000,0.0196078431372549
0 days 11:42:00.000000000,0.0
0 days 11:48:00.000000000,0.00980392156862745
0 days 11:54:00.000000000,0.0
0 days 12:00:00.000000000,0.00980392156862745
0 days 12:06:00.000000000,0.0
0 days 12:12:00.000000000,0.00980392156862745
0 days 12:18:00.000000000,0.0
0 days 12:24:00.000000000,0.00980392156862745
0 days 12:30:00.000000000,0.00980392156862745
0 days 12:36:00.000000000,0.0
0 days 12:42:00.000000000,0.0
0 days 12:48:00.000000000,0.00980392156862745
0 days 12:54:00.000000000,0.0196078431372549
0 days 13:00:00.000000000,0.0
0 days 13:06:00.000000000,0.0
0 days 13:12:00.000000000,0.00980392156862745
0 days 13:18:00.000000000,0.0
0 days 13:24:00.000000000,0.00980392156862745
0 days 13:30:00.000000000,0.00980392156862745
0 days 13:36:00.000000000,0.0
0 days 13:42:00.000000000,0.00980392156862745
0 days 13:48:00.000000000,0.0
0 days 13:54:00.000000000,0.0
0 days 14:00:00.000000000,0.0
0 days 14:06:00.000000000,0.0
0 days 14:12:00.000000000,0.0
0 days 14:18:00.000000000,0.0
0 days 14:24:00.000000000,0.00980392156862745
0 days 14:30:00.000000000,0.0
0 days 14:36:00.000000000,0.00980392156862745
0 days 14:42:00.000000000,0.0
0 days 14:48:00.000000000,0.0
0 days 14:54:00.000000000,0.0
0 days 15:00:00.000000000,0.00980392156862745
0 days 15:06:00.000000000,0.0
0 days 15:12:00.000000000,0.0
0 days 15:18:00.000000000,0.0
0 days 15:24:00.000000000,0.0196078431372549
0 days 15:30:00.000000000,0.00980392156862745
0 days 15:36:00.000000000,0.00980392156862745
0 days 15:42:00.000000000,0.00980392156862745
0 days 15:48:00.000000000,0.00980392156862745
0 days 15:54:00.000000000,0.0
0 days 16:00:00.000000000,0.0
0 days 16:06:00.000000000,0.0
0 days 16:12:00.000000000,0.0
0 days 16:18:00.000000000,0.0
0 days 16:24:00.000000000,0.00980392156862745
0 days 16:30:00.000000000,0.0
0 days 16:36:00.000000000,0.0
0 days 16:42:00.000000000,0.0
0 days 16:48:00.000000000,0.0
0 days 16:54:00.000000000,0.00980392156862745
0 days 17:00:00.000000000,0.00980392156862745
0 days 17:06:00.000000000,0.0
0 days 17:12:00.000000000,0.0
0 days 17:18:00.000000000,0.0
0 days 17:24:00.000000000,0.0
0 days 17:30:00.000000000,0.00980392156862745
0 days 17:36:00.000000000,0.0
0 days 17:42:00.000000000,0.0
0 days 17:48:00.000000000,0.0
0 days 17:54:00.000000000,0.0196078431372549
0 days 18:00:00.000000000,0.0
0 days 18:06:00.000000000,0.00980392156862745
0 days 18:12:00.000000000,0.0
0 days 18:18:00.000000000,0.029411764705882353
0 days 18:24:00.000000000,0.029411764705882353
0 days 18:30:00.000000000,0.0
0 days 18:36:00.000000000,0.0
0 days 18:42:00.000000000,0.0
0 days 18:48:00.000000000,0.00980392156862745
0 days 18:54:00.000000000,0.0
0 days 19:00:00.000000000,0.00980392156862745
0 days 19:06:00.000000000,0.0
0 days 19:12:00.000000000,0.029411764705882353
0 days 19:18:00.000000000,0.0
0 days 19:24:00.000000000,0.0196078431372549
0 days 19:30:00.000000000,0.0
0 days 19:36:00.000000000,0.0
0 days 19:42:00.000000000,0.0
0 days 19:48:00.000000000,0.00980392156862745
0 days 19:54:00.000000000,0.029411764705882353
0 days 20:00:00.000000000,0.00980392156862745
0 days 20:06:00.000000000,0.00980392156862745
0 days 20:12:00.000000000,0.00980392156862745
0 days 20:18:00.000000000,0.029411764705882353
0 days 20:24:00.000000000,0.00980392156862745
0 days 20:30:00.000000000,0.029411764705882353
0 days 20:36:00.000000000,0.0
0 days 20:42:00.000000000,0.0
0 days 20:48:00.000000000,0.0
0 days 20:54:00.000000000,0.0
0 days 21:00:00.000000000,0.0
0 days 21:06:00.000000000,0.00980392156862745
0 days 21:12:00.000000000,0.0
0 days 21:18:00.000000000,0.0196078431372549
0 days 21:24:00.000000000,0.0
0 days 21:30:00.000000000,0.00980392156862745
0 days 21:36:00.000000000,0.0
0 days 21:42:00.000000000,0.00980392156862745
0 days 21:48:00.000000000,0.0
0 days 21:54:00.000000000,0.00980392156862745
0 days 22:00:00.000000000,0.0
0 days 22:06:00.000000000,0.00980392156862745
0 days 22:12:00.000000000,0.0
0 days 22:18:00.000000000,0.029411764705882353
0 days 22:24:00.000000000,0.0
0 days 22:30:00.000000000,0.0
0 days 22:36:00.000000000,0.0
0 days 22:42:00.000000000,0.0196078431372549
0 days 22:48:00.000000000,0.0
0 days 22:54:00.000000000,0.0
0 days 23:00:00.000000000,0.0
0 days 23:06:00.000000000,0.0
0 days 23:12:00.000000000,0.0
0 days 23:18:00.000000000,0.0
0 days 23:24:00.000000000,0.0
0 days 23:30:00.000000000,0.0
0 days 23:36:00.000000000,0.0
0 days 23:42:00.000000000,0.00980392156862745
0 days 23:48:00.000000000,0.0
0 days 23:54:00.000000000,0.0
